Cultural,Genético,SPF,ciclo,destino,origem
1.9989999999999999,2.308,1.551,10,UK,NL
1.884,1.884,3.0180000000000002,10,LT,NL
0.367,0.367,1.4289999999999998,10,IE,BE
1.056,1.056,0.751,10,IS,DK
1.8370000000000002,1.499,1.499,10,NO,DK
8.498000000000001,8.778,8.327,10,DE,DK
2.3640000000000003,2.3640000000000003,1.913,10,EE,DK
4.34,4.678,4.678,10,SE,DK
0.001,0.001,0.001,10,RU,DK
0.843,0.843,0.843,10,UA,PL
0.725,0.725,0.725,10,BY,PL
3.4759999999999995,3.4759999999999995,3.4599999999999995,10,DE,PL
1.121,1.121,1.435,10,CZ,PL
1.287,1.287,0.315,10,LT,PL
1.726,1.746,2.056,10,CZ,DE
1.93,1.93,1.93,10,LU,DE
2.306,2.306,2.9640000000000004,10,CH,DE
1.8119999999999998,1.5030000000000001,1.5030000000000001,10,CY,DE
1.0050000000000001,1.0050000000000001,0.692,10,IL,DE
12.071000000000002,12.051000000000002,10.768999999999998,10,AT,DE
1.4690000000000003,1.4690000000000003,1.4690000000000003,10,RU,DE
3.2,3.2199999999999998,3.844,10,SK,CZ
0.321,0.321,0.321,10,FR,LU
0.372,0.372,0.8200000000000001,10,CH,FR
1.149,1.066,1.085,10,ES,FR
0.856,0.773,1.24,10,UK,FR
0.721,1.156,1.827,10,IT,CH
0.733,1.168,0.733,10,ES,CH
2.919,2.484,2.471,10,ES,IT
1.4869999999999999,1.4869999999999999,1.4869999999999999,10,MT,IT
1.9109999999999998,1.9109999999999998,1.253,10,AT,IT
1.562,1.562,1.562,10,GR,IT
1.858,1.858,1.858,10,RO,MD
1.7959999999999998,1.516,1.802,10,HU,BG
2.041,2.041,2.041,10,MK,BG
1.074,1.191,1.7830000000000001,10,RO,BG
1.175,1.175,1.461,10,TR,BG
3.455,3.8520000000000003,4.444,10,GR,BG
0.287,0.287,0.001,10,TR,RO
2.4559999999999995,2.339,1.461,10,HU,RO
3.693,4.090000000000001,4.682,10,AT,GR
1.29,0.9810000000000001,0.9810000000000001,10,UK,CY
0.314,0.314,0.001,10,LT,IL
2.04,2.04,2.04,10,HR,ME
1.488,1.488,1.488,10,RS,HU
2.211,2.628,2.5249999999999995,10,HR,HU
4.219,4.239,3.5440000000000005,10,SK,HU
1.728,1.728,0.409,10,AT,SK
1.9370000000000003,2.02,1.5530000000000002,10,ES,PT
0.802,1.533,0.418,10,UK,PT
4.581,4.164000000000001,4.267,10,SL,HR
5.295000000000001,4.878,4.981000000000001,10,AT,SL
2.8810000000000007,2.8810000000000007,3.3320000000000003,10,LV,LT
0.592,0.592,0.287,10,UK,IS
1.895,1.895,0.833,10,UK,IE
0.339,0.001,0.001,10,SE,NO
2.081,2.081,2.081,10,FI,SE
1.12,1.12,0.001,10,LV,EE
2.28,2.28,3.3420000000000005,11,BE,NL
1.771,1.4909999999999999,1.796,11,DK,NL
3.2510000000000003,3.2800000000000002,5.320000000000001,11,DE,NL
1.9989999999999999,2.308,1.551,11,UK,NL
1.884,1.884,3.322,11,LT,NL
0.367,0.367,1.4289999999999998,11,IE,BE
1.056,1.056,0.751,11,IS,DK
1.8370000000000002,1.499,1.499,11,NO,DK
8.819,9.099,8.648,11,DE,DK
2.3640000000000003,2.3640000000000003,1.913,11,EE,DK
4.34,4.678,4.678,11,SE,DK
0.001,0.001,0.001,11,RU,DK
0.843,0.843,0.843,11,UA,PL
0.725,0.725,0.725,11,BY,PL
3.7799999999999994,3.7799999999999994,3.4599999999999995,11,DE,PL
1.121,1.121,1.435,11,CZ,PL
1.591,1.591,0.315,11,LT,PL
2.047,2.4640000000000004,2.774,11,CZ,DE
2.234,2.234,2.234,11,LU,DE
2.6270000000000002,2.6270000000000002,3.2850000000000006,11,CH,DE
1.8119999999999998,1.5030000000000001,1.5030000000000001,11,CY,DE
1.0050000000000001,1.0050000000000001,0.692,11,IL,DE
12.758000000000001,12.341000000000001,11.058999999999997,11,AT,DE
1.7900000000000003,1.7900000000000003,1.7900000000000003,11,RU,DE
3.2,3.617,4.241,11,SK,CZ
0.321,0.321,0.321,11,FR,LU
0.372,0.372,0.8200000000000001,11,CH,FR
1.149,1.066,1.085,11,ES,FR
0.856,0.773,1.24,11,UK,FR
1.042,1.4769999999999999,2.148,11,IT,CH
0.733,1.168,0.733,11,ES,CH
2.919,2.484,2.471,11,ES,IT
1.4869999999999999,1.4869999999999999,1.4869999999999999,11,MT,IT
1.9109999999999998,1.9109999999999998,1.253,11,AT,IT
1.87,1.87,1.87,11,GR,IT
1.858,1.858,1.858,11,RO,MD
2.1039999999999996,1.824,2.11,11,HU,BG
2.041,2.041,2.041,11,MK,BG
1.074,1.191,1.7830000000000001,11,RO,BG
1.465,1.465,1.7510000000000001,11,TR,BG
4.053,4.45,5.042,11,GR,BG
0.287,0.287,0.001,11,TR,RO
2.4559999999999995,2.339,1.461,11,HU,RO
3.983,4.380000000000001,4.972,11,AT,GR
1.29,0.9810000000000001,0.9810000000000001,11,UK,CY
0.314,0.314,0.001,11,LT,IL
2.04,2.04,2.04,11,HR,ME
1.796,1.796,1.796,11,RS,HU
2.211,2.628,2.5249999999999995,11,HR,HU
4.219,4.239,3.5440000000000005,11,SK,HU
2.125,1.728,0.409,11,AT,SK
1.9370000000000003,2.02,1.5530000000000002,11,ES,PT
0.802,1.533,0.418,11,UK,PT
4.581,4.164000000000001,4.267,11,SL,HR
5.295000000000001,4.878,4.981000000000001,11,AT,SL
2.8810000000000007,2.8810000000000007,3.3320000000000003,11,LV,LT
0.592,0.592,0.287,11,UK,IS
1.895,1.895,0.833,11,UK,IE
0.339,0.001,0.001,11,SE,NO
2.081,2.081,2.081,11,FI,SE
1.12,1.12,0.001,11,LV,EE
2.638,2.638,3.7000000000000006,12,BE,NL
2.129,2.142,2.5500000000000003,12,DK,NL
3.2510000000000003,3.5730000000000004,5.320000000000001,12,DE,NL
1.9989999999999999,2.308,1.947,12,UK,NL
1.884,1.884,3.322,12,LT,NL
0.367,0.367,1.4289999999999998,12,IE,BE
1.452,1.452,0.751,12,IS,DK
1.8370000000000002,1.499,1.499,12,NO,DK
9.112,9.099,8.940999999999999,12,DE,DK
2.3640000000000003,2.3640000000000003,1.913,12,EE,DK
5.387,5.725,5.725,12,SE,DK
0.001,0.001,0.001,12,RU,DK
0.843,0.843,0.843,12,UA,PL
0.725,0.725,0.725,12,BY,PL
3.7799999999999994,3.7799999999999994,3.4599999999999995,12,DE,PL
1.121,1.121,1.435,12,CZ,PL
1.591,1.591,0.315,12,LT,PL
2.047,2.4640000000000004,3.067,12,CZ,DE
2.234,2.234,2.234,12,LU,DE
2.6270000000000002,2.6270000000000002,3.2850000000000006,12,CH,DE
1.8119999999999998,1.5030000000000001,1.5030000000000001,12,CY,DE
1.4420000000000002,1.4420000000000002,1.129,12,IL,DE
13.488,13.071,11.495999999999997,12,AT,DE
1.7900000000000003,1.7900000000000003,1.7900000000000003,12,RU,DE
3.2,3.617,4.534,12,SK,CZ
0.321,0.321,0.321,12,FR,LU
0.372,0.372,0.8200000000000001,12,CH,FR
1.149,1.066,1.085,12,ES,FR
0.856,0.773,1.24,12,UK,FR
1.042,1.4769999999999999,2.148,12,IT,CH
0.733,1.168,0.733,12,ES,CH
2.919,2.484,2.471,12,ES,IT
1.4869999999999999,1.4869999999999999,1.4869999999999999,12,MT,IT
1.9109999999999998,1.9109999999999998,1.253,12,AT,IT
1.87,1.87,1.87,12,GR,IT
1.858,1.858,1.858,12,RO,MD
2.5519999999999996,2.2720000000000002,2.558,12,HU,BG
2.041,2.041,2.041,12,MK,BG
1.074,1.191,1.7830000000000001,12,RO,BG
1.913,1.913,2.1990000000000003,12,TR,BG
4.053,4.45,5.042,12,GR,BG
0.287,0.287,0.001,12,TR,RO
2.4559999999999995,2.339,1.461,12,HU,RO
3.983,4.380000000000001,4.972,12,AT,GR
1.634,1.3250000000000002,1.3250000000000002,12,UK,CY
0.314,0.314,0.001,12,LT,IL
2.04,2.04,2.04,12,HR,ME
1.796,1.796,1.796,12,RS,HU
2.659,3.076,2.9729999999999994,12,HR,HU
4.219,4.239,3.5440000000000005,12,SK,HU
2.418,2.021,0.409,12,AT,SK
1.9370000000000003,2.02,1.5530000000000002,12,ES,PT
1.198,1.9289999999999998,0.8140000000000001,12,UK,PT
5.018000000000001,4.601000000000001,4.704000000000001,12,SL,HR
5.732000000000001,5.315,5.418000000000001,12,AT,SL
2.8810000000000007,2.8810000000000007,3.3320000000000003,12,LV,LT
0.988,0.988,0.287,12,UK,IS
2.239,2.239,1.177,12,UK,IE
0.339,0.001,0.001,12,SE,NO
2.374,2.374,2.374,12,FI,SE
1.12,1.12,0.001,12,LV,EE
3.771,4.116,4.833,13,BE,NL
2.129,2.142,2.5500000000000003,13,DK,NL
3.672,3.994,6.036000000000001,13,DE,NL
2.344,2.308,2.5869999999999997,13,UK,NL
2.251,2.251,3.689,13,LT,NL
0.367,0.712,1.4289999999999998,13,IE,BE
1.452,1.452,0.751,13,IS,DK
2.236,1.8980000000000001,1.8980000000000001,13,NO,DK
9.112,9.099,8.940999999999999,13,DE,DK
2.7630000000000003,2.7630000000000003,2.3120000000000003,13,EE,DK
5.387,5.725,5.725,13,SE,DK
0.001,0.001,0.001,13,RU,DK
1.148,1.148,1.148,13,UA,PL
0.725,0.725,0.725,13,BY,PL
3.7799999999999994,3.7799999999999994,3.4599999999999995,13,DE,PL
1.121,1.121,1.435,13,CZ,PL
1.896,1.896,0.62,13,LT,PL
2.047,2.4640000000000004,3.3810000000000002,13,CZ,DE
2.234,2.234,2.234,13,LU,DE
2.6270000000000002,2.6270000000000002,3.2850000000000006,13,CH,DE
2.1069999999999998,1.798,1.5030000000000001,13,CY,DE
1.7530000000000001,1.7530000000000001,1.44,13,IL,DE
14.945999999999998,14.528999999999998,13.267999999999995,13,AT,DE
2.221,2.221,2.221,13,RU,DE
3.5140000000000002,3.931,4.534,13,SK,CZ
0.321,0.321,0.321,13,FR,LU
0.372,0.372,0.8200000000000001,13,CH,FR
1.149,1.066,1.085,13,ES,FR
0.856,0.773,1.24,13,UK,FR
1.042,1.4769999999999999,2.148,13,IT,CH
0.733,1.168,0.733,13,ES,CH
2.919,2.484,2.471,13,ES,IT
1.4869999999999999,1.4869999999999999,1.4869999999999999,13,MT,IT
1.9109999999999998,1.9109999999999998,1.253,13,AT,IT
1.87,1.87,1.87,13,GR,IT
2.6,2.6,2.6,13,RO,MD
2.5519999999999996,2.2720000000000002,2.558,13,HU,BG
2.041,2.041,2.041,13,MK,BG
1.074,1.191,2.525,13,RO,BG
1.913,1.913,2.1990000000000003,13,TR,BG
4.053,4.45,5.784,13,GR,BG
0.287,0.287,0.001,13,TR,RO
3.1979999999999995,3.081,1.461,13,HU,RO
3.983,4.380000000000001,5.714,13,AT,GR
1.9289999999999998,1.62,1.3250000000000002,13,UK,CY
0.314,0.314,0.001,13,LT,IL
2.04,2.04,2.04,13,HR,ME
1.796,1.796,1.796,13,RS,HU
2.659,3.076,2.9729999999999994,13,HR,HU
4.961,4.981,3.5440000000000005,13,SK,HU
3.474,3.077,0.409,13,AT,SK
1.9370000000000003,2.02,1.5530000000000002,13,ES,PT
1.198,1.9289999999999998,0.8140000000000001,13,UK,PT
5.018000000000001,4.601000000000001,4.704000000000001,13,SL,HR
6.762000000000001,6.345000000000001,6.448000000000001,13,AT,SL
3.553000000000001,3.553000000000001,4.0040000000000004,13,LV,LT
0.988,0.988,0.287,13,UK,IS
2.239,2.5839999999999996,1.177,13,UK,IE
0.339,0.001,0.001,13,SE,NO
2.374,2.374,2.374,13,FI,SE
1.12,1.12,0.001,13,LV,EE
4.1049999999999995,4.449999999999999,5.167,14,BE,NL
2.4859999999999998,2.142,2.5500000000000003,14,DK,NL
4.6499999999999995,4.615,6.657000000000001,14,DE,NL
2.631,2.5949999999999998,2.8739999999999997,14,UK,NL
2.251,2.251,3.689,14,LT,NL
0.367,0.712,1.4289999999999998,14,IE,BE
1.452,1.452,0.751,14,IS,DK
2.236,1.8980000000000001,1.8980000000000001,14,NO,DK
9.471,9.815,9.656999999999998,14,DE,DK
2.7630000000000003,2.7630000000000003,2.3120000000000003,14,EE,DK
5.387,5.725,5.725,14,SE,DK
0.001,0.001,0.001,14,RU,DK
1.148,1.148,1.148,14,UA,PL
0.725,0.725,0.725,14,BY,PL
4.137,4.137,3.8169999999999993,14,DE,PL
1.121,1.121,1.435,14,CZ,PL
1.896,1.896,0.62,14,LT,PL
2.406,2.8230000000000004,3.74,14,CZ,DE
2.234,2.234,2.234,14,LU,DE
2.6270000000000002,2.6270000000000002,3.2850000000000006,14,CH,DE
2.1069999999999998,1.798,1.5030000000000001,14,CY,DE
1.7530000000000001,1.7530000000000001,1.44,14,IL,DE
15.566999999999998,15.149999999999999,13.888999999999996,14,AT,DE
2.221,2.221,2.221,14,RU,DE
3.5140000000000002,3.931,4.534,14,SK,CZ
0.321,0.321,0.321,14,FR,LU
0.372,0.372,0.8200000000000001,14,CH,FR
1.149,1.066,1.085,14,ES,FR
0.856,0.773,1.24,14,UK,FR
1.042,1.4769999999999999,2.148,14,IT,CH
0.733,1.168,0.733,14,ES,CH
3.307,2.872,2.859,14,ES,IT
1.7819999999999998,1.7819999999999998,1.7819999999999998,14,MT,IT
2.206,2.206,1.5479999999999998,14,AT,IT
2.258,2.258,2.258,14,GR,IT
2.934,2.934,2.934,14,RO,MD
2.5519999999999996,2.2720000000000002,2.558,14,HU,BG
2.645,2.645,2.645,14,MK,BG
1.074,1.191,2.859,14,RO,BG
2.23,2.23,2.5160000000000005,14,TR,BG
4.728,5.125,6.792999999999999,14,GR,BG
0.287,0.287,0.001,14,TR,RO
3.5319999999999996,3.415,1.461,14,HU,RO
4.2700000000000005,4.667000000000001,6.335,14,AT,GR
1.9289999999999998,1.62,1.3250000000000002,14,UK,CY
0.314,0.314,0.001,14,LT,IL
2.335,2.335,2.335,14,HR,ME
1.796,1.796,1.796,14,RS,HU
2.659,3.076,2.9729999999999994,14,HR,HU
5.295,5.3149999999999995,3.5440000000000005,14,SK,HU
3.8080000000000003,3.411,0.409,14,AT,SK
2.325,2.408,1.9410000000000003,14,ES,PT
1.198,1.9289999999999998,0.8140000000000001,14,UK,PT
5.313000000000001,4.896000000000001,4.9990000000000006,14,SL,HR
7.057000000000001,6.640000000000001,6.743000000000001,14,AT,SL
3.553000000000001,3.553000000000001,4.0040000000000004,14,LV,LT
0.988,0.988,0.287,14,UK,IS
2.239,2.5839999999999996,1.177,14,UK,IE
0.339,0.001,0.001,14,SE,NO
2.374,2.374,2.374,14,FI,SE
1.12,1.12,0.001,14,LV,EE
4.1049999999999995,4.449999999999999,5.167,15,BE,NL
2.4859999999999998,2.142,2.5500000000000003,15,DK,NL
5.007,4.972,7.014000000000001,15,DE,NL
2.631,2.5949999999999998,2.8739999999999997,15,UK,NL
2.251,2.251,3.689,15,LT,NL
0.367,0.712,1.4289999999999998,15,IE,BE
1.452,1.452,0.751,15,IS,DK
2.236,1.8980000000000001,1.8980000000000001,15,NO,DK
9.77,10.113999999999999,9.955999999999998,15,DE,DK
2.7630000000000003,2.7630000000000003,2.3120000000000003,15,EE,DK
5.686,6.024,6.024,15,SE,DK
0.001,0.001,0.001,15,RU,DK
1.148,1.148,1.148,15,UA,PL
1.437,1.437,1.437,15,BY,PL
4.436,4.436,4.529,15,DE,PL
1.534,1.534,1.435,15,CZ,PL
2.255,2.255,0.979,15,LT,PL
2.406,2.8230000000000004,3.74,15,CZ,DE
2.559,2.559,2.559,15,LU,DE
2.6270000000000002,2.6270000000000002,3.2850000000000006,15,CH,DE
2.931,2.6220000000000003,2.327,15,CY,DE
1.7530000000000001,1.7530000000000001,1.44,15,IL,DE
17.072999999999997,16.656,15.807999999999995,15,AT,DE
2.221,2.221,2.221,15,RU,DE
3.927,4.344,4.534,15,SK,CZ
0.321,0.321,0.321,15,FR,LU
0.372,0.372,0.8200000000000001,15,CH,FR
1.149,1.066,1.085,15,ES,FR
0.856,0.773,1.24,15,UK,FR
1.042,1.4769999999999999,2.148,15,IT,CH
0.733,1.168,0.733,15,ES,CH
3.307,2.872,2.859,15,ES,IT
1.7819999999999998,1.7819999999999998,1.7819999999999998,15,MT,IT
2.206,2.206,1.5479999999999998,15,AT,IT
2.258,2.258,2.258,15,GR,IT
2.934,2.934,2.934,15,RO,MD
2.5519999999999996,2.2720000000000002,2.558,15,HU,BG
2.645,2.645,2.645,15,MK,BG
1.074,1.191,2.859,15,RO,BG
2.23,2.23,2.5160000000000005,15,TR,BG
4.728,5.125,6.792999999999999,15,GR,BG
0.287,0.287,0.001,15,TR,RO
3.5319999999999996,3.415,1.461,15,HU,RO
4.2700000000000005,4.667000000000001,6.335,15,AT,GR
1.9289999999999998,1.62,1.3250000000000002,15,UK,CY
0.314,0.314,0.001,15,LT,IL
2.692,2.692,2.692,15,HR,ME
1.796,1.796,1.796,15,RS,HU
3.0719999999999996,3.489,2.9729999999999994,15,HR,HU
5.708,5.728,3.5440000000000005,15,SK,HU
3.8080000000000003,3.411,0.409,15,AT,SK
2.325,2.408,1.9410000000000003,15,ES,PT
1.198,1.9289999999999998,0.8140000000000001,15,UK,PT
5.670000000000001,5.253000000000001,5.769000000000001,15,SL,HR
8.238000000000001,7.821000000000001,8.337000000000002,15,AT,SL
4.197000000000001,4.197000000000001,4.648000000000001,15,LV,LT
0.988,0.988,0.287,15,UK,IS
2.239,2.5839999999999996,1.177,15,UK,IE
0.339,0.001,0.001,15,SE,NO
2.374,2.374,2.374,15,FI,SE
1.405,1.405,0.286,15,LV,EE
4.1049999999999995,4.449999999999999,5.167,16,BE,NL
2.4859999999999998,2.142,2.5500000000000003,16,DK,NL
5.007,4.972,7.014000000000001,16,DE,NL
2.631,2.5949999999999998,2.8739999999999997,16,UK,NL
2.251,2.251,3.689,16,LT,NL
0.367,0.712,1.4289999999999998,16,IE,BE
1.452,1.452,0.751,16,IS,DK
2.236,1.8980000000000001,1.8980000000000001,16,NO,DK
10.144,10.488,10.329999999999998,16,DE,DK
2.7630000000000003,2.7630000000000003,2.3120000000000003,16,EE,DK
5.686,6.024,6.024,16,SE,DK
0.001,0.001,0.001,16,RU,DK
1.148,1.148,1.148,16,UA,PL
1.437,1.437,1.437,16,BY,PL
4.767,4.767,4.86,16,DE,PL
1.534,1.534,1.435,16,CZ,PL
2.255,2.255,0.979,16,LT,PL
2.7800000000000002,3.1970000000000005,4.114,16,CZ,DE
2.8480000000000003,2.8480000000000003,2.8480000000000003,16,LU,DE
3.3800000000000003,3.3800000000000003,4.038000000000001,16,CH,DE
2.931,2.6220000000000003,2.327,16,CY,DE
2.4640000000000004,2.4640000000000004,2.151,16,IL,DE
17.072999999999997,16.656,15.807999999999995,16,AT,DE
2.221,2.221,2.221,16,RU,DE
4.301,4.718,4.9079999999999995,16,SK,CZ
0.61,0.61,0.61,16,FR,LU
0.372,0.372,0.8200000000000001,16,CH,FR
1.149,1.066,1.085,16,ES,FR
0.856,0.773,1.24,16,UK,FR
1.464,1.8989999999999998,2.5700000000000003,16,IT,CH
1.064,1.4989999999999999,1.064,16,ES,CH
3.307,2.872,2.859,16,ES,IT
1.7819999999999998,1.7819999999999998,1.7819999999999998,16,MT,IT
2.206,2.206,1.5479999999999998,16,AT,IT
2.258,2.258,2.258,16,GR,IT
2.934,2.934,2.934,16,RO,MD
2.8899999999999997,2.6100000000000003,2.896,16,HU,BG
2.645,2.645,2.645,16,MK,BG
1.074,1.191,2.859,16,RO,BG
2.23,2.23,2.5160000000000005,16,TR,BG
5.066,5.463,7.130999999999999,16,GR,BG
0.287,0.287,0.001,16,TR,RO
3.5319999999999996,3.415,1.461,16,HU,RO
4.2700000000000005,4.667000000000001,6.335,16,AT,GR
1.9289999999999998,1.62,1.3250000000000002,16,UK,CY
0.314,0.314,0.001,16,LT,IL
2.692,2.692,2.692,16,HR,ME
2.17,2.17,2.17,16,RS,HU
3.0719999999999996,3.489,2.9729999999999994,16,HR,HU
6.082,6.101999999999999,3.9180000000000006,16,SK,HU
3.8080000000000003,3.411,0.409,16,AT,SK
2.325,2.408,1.9410000000000003,16,ES,PT
1.198,1.9289999999999998,0.8140000000000001,16,UK,PT
5.670000000000001,5.253000000000001,5.769000000000001,16,SL,HR
8.238000000000001,7.821000000000001,8.337000000000002,16,AT,SL
4.197000000000001,4.197000000000001,4.648000000000001,16,LV,LT
0.988,0.988,0.287,16,UK,IS
2.239,2.5839999999999996,1.177,16,UK,IE
0.339,0.001,0.001,16,SE,NO
2.374,2.374,2.374,16,FI,SE
1.405,1.405,0.286,16,LV,EE
4.1049999999999995,4.449999999999999,5.167,17,BE,NL
2.4859999999999998,2.142,2.5500000000000003,17,DK,NL
5.007,4.972,7.014000000000001,17,DE,NL
2.631,2.5949999999999998,2.8739999999999997,17,UK,NL
2.251,2.251,3.689,17,LT,NL
0.367,0.712,1.4289999999999998,17,IE,BE
1.452,1.452,0.751,17,IS,DK
2.236,1.8980000000000001,1.8980000000000001,17,NO,DK
10.901,11.245,11.086999999999998,17,DE,DK
2.7630000000000003,2.7630000000000003,2.3120000000000003,17,EE,DK
6.132,6.47,6.47,17,SE,DK
0.001,0.001,0.001,17,RU,DK
1.148,1.148,1.148,17,UA,PL
1.437,1.437,1.437,17,BY,PL
4.767,4.767,4.86,17,DE,PL
1.824,1.824,1.725,17,CZ,PL
2.255,2.255,0.979,17,LT,PL
3.125,3.5420000000000007,4.459,17,CZ,DE
3.1540000000000004,3.1540000000000004,3.1540000000000004,17,LU,DE
3.3800000000000003,3.3800000000000003,4.038000000000001,17,CH,DE
2.931,2.6220000000000003,2.327,17,CY,DE
2.809,2.809,2.4959999999999996,17,IL,DE
18.136,17.719,16.871,17,AT,DE
2.221,2.221,2.221,17,RU,DE
4.6530000000000005,5.07,5.26,17,SK,CZ
0.61,0.61,0.61,17,FR,LU
0.372,0.372,0.8200000000000001,17,CH,FR
1.149,1.066,1.085,17,ES,FR
0.856,0.773,1.24,17,UK,FR
1.464,1.8989999999999998,2.5700000000000003,17,IT,CH
1.064,1.4989999999999999,1.064,17,ES,CH
3.705,3.27,3.257,17,ES,IT
1.7819999999999998,1.7819999999999998,1.7819999999999998,17,MT,IT
2.206,2.206,1.5479999999999998,17,AT,IT
2.656,2.656,2.656,17,GR,IT
2.934,2.934,2.934,17,RO,MD
3.207,2.9270000000000005,3.213,17,HU,BG
2.645,2.645,2.645,17,MK,BG
1.074,1.191,3.17,17,RO,BG
2.628,2.628,2.9140000000000006,17,TR,BG
5.781,6.178,8.156999999999998,17,GR,BG
0.287,0.287,0.001,17,TR,RO
3.8429999999999995,3.726,1.461,17,HU,RO
4.922000000000001,5.319000000000001,7.298,17,AT,GR
1.9289999999999998,1.62,1.3250000000000002,17,UK,CY
0.314,0.314,0.001,17,LT,IL
3.044,3.044,3.044,17,HR,ME
2.17,2.17,2.17,17,RS,HU
3.7409999999999997,4.1579999999999995,3.6419999999999995,17,HR,HU
6.745,6.765,4.2700000000000005,17,SK,HU
4.119000000000001,3.722,0.409,17,AT,SK
2.7230000000000003,2.806,2.3390000000000004,17,ES,PT
1.198,1.9289999999999998,0.8140000000000001,17,UK,PT
5.670000000000001,5.253000000000001,5.769000000000001,17,SL,HR
9.030000000000001,8.613000000000001,9.129000000000001,17,AT,SL
4.197000000000001,4.197000000000001,4.648000000000001,17,LV,LT
0.988,0.988,0.287,17,UK,IS
2.239,2.5839999999999996,1.177,17,UK,IE
0.339,0.001,0.001,17,SE,NO
2.374,2.374,2.374,17,FI,SE
1.405,1.405,0.286,17,LV,EE
4.1049999999999995,4.449999999999999,5.167,18,BE,NL
2.8059999999999996,2.142,2.5500000000000003,18,DK,NL
5.327,4.972,7.014000000000001,18,DE,NL
2.631,2.5949999999999998,2.8739999999999997,18,UK,NL
2.251,2.251,3.689,18,LT,NL
0.367,0.712,1.4289999999999998,18,IE,BE
1.452,1.452,0.751,18,IS,DK
2.236,1.8980000000000001,1.8980000000000001,18,NO,DK
10.901,11.565,11.406999999999998,18,DE,DK
3.083,3.083,2.632,18,EE,DK
6.132,6.47,6.47,18,SE,DK
0.001,0.001,0.001,18,RU,DK
1.148,1.148,1.148,18,UA,PL
1.437,1.437,1.437,18,BY,PL
5.133,5.133,5.226,18,DE,PL
1.824,1.824,1.725,18,CZ,PL
2.255,2.255,0.979,18,LT,PL
3.125,3.5420000000000007,4.459,18,CZ,DE
3.1540000000000004,3.1540000000000004,3.1540000000000004,18,LU,DE
3.7460000000000004,3.7460000000000004,4.404000000000001,18,CH,DE
2.931,2.6220000000000003,2.327,18,CY,DE
2.809,2.809,2.4959999999999996,18,IL,DE
18.456,18.039,17.191,18,AT,DE
2.221,2.221,2.221,18,RU,DE
4.6530000000000005,5.07,5.26,18,SK,CZ
1.052,1.052,1.052,18,FR,LU
0.372,0.372,0.8200000000000001,18,CH,FR
1.591,1.508,1.527,18,ES,FR
0.856,0.773,1.24,18,UK,FR
1.464,2.235,2.5700000000000003,18,IT,CH
1.859,2.63,1.859,18,ES,CH
4.041,3.27,3.593,18,ES,IT
1.7819999999999998,1.7819999999999998,1.7819999999999998,18,MT,IT
2.206,2.206,1.5479999999999998,18,AT,IT
2.992,2.992,2.992,18,GR,IT
2.934,2.934,2.934,18,RO,MD
3.207,2.9270000000000005,3.213,18,HU,BG
2.645,2.645,2.645,18,MK,BG
1.074,1.191,3.17,18,RO,BG
2.964,2.964,3.2500000000000004,18,TR,BG
6.117,6.514,8.492999999999999,18,GR,BG
0.287,0.287,0.001,18,TR,RO
3.8429999999999995,3.726,1.461,18,HU,RO
5.242000000000001,5.639000000000001,7.618,18,AT,GR
1.9289999999999998,1.62,1.3250000000000002,18,UK,CY
0.314,0.314,0.001,18,LT,IL
3.044,3.044,3.044,18,HR,ME
2.548,2.548,2.548,18,RS,HU
3.7409999999999997,4.1579999999999995,3.6419999999999995,18,HR,HU
7.123,7.143,4.648000000000001,18,SK,HU
4.497000000000001,4.1,0.7869999999999999,18,AT,SK
3.152,3.235,2.7680000000000002,18,ES,PT
1.198,1.9289999999999998,0.8140000000000001,18,UK,PT
5.670000000000001,5.253000000000001,5.769000000000001,18,SL,HR
9.030000000000001,8.613000000000001,9.129000000000001,18,AT,SL
4.197000000000001,4.197000000000001,4.648000000000001,18,LV,LT
0.988,0.988,0.287,18,UK,IS
2.239,2.5839999999999996,1.177,18,UK,IE
0.339,0.001,0.001,18,SE,NO
2.374,2.374,2.374,18,FI,SE
1.405,1.405,0.286,18,LV,EE
4.1049999999999995,4.449999999999999,5.167,19,BE,NL
2.8059999999999996,2.142,2.5500000000000003,19,DK,NL
5.614,5.259,7.595000000000001,19,DE,NL
2.631,2.5949999999999998,3.1679999999999997,19,UK,NL
2.538,2.538,3.976,19,LT,NL
0.367,0.712,1.4289999999999998,19,IE,BE
1.452,1.452,0.751,19,IS,DK
2.236,1.8980000000000001,1.8980000000000001,19,NO,DK
10.901,11.565,11.406999999999998,19,DE,DK
3.083,3.083,2.632,19,EE,DK
6.132,6.47,6.47,19,SE,DK
0.001,0.001,0.001,19,RU,DK
1.442,1.442,1.442,19,UA,PL
1.864,1.864,1.864,19,BY,PL
6.295999999999999,6.295999999999999,6.388999999999999,19,DE,PL
1.824,1.824,1.725,19,CZ,PL
2.255,2.255,0.979,19,LT,PL
3.813,3.8250000000000006,5.147,19,CZ,DE
3.1540000000000004,3.1540000000000004,3.5810000000000004,19,LU,DE
4.173,4.464,4.404000000000001,19,CH,DE
3.225,2.9160000000000004,2.327,19,CY,DE
3.4970000000000003,3.4970000000000003,3.1839999999999997,19,IL,DE
19.476,19.173000000000002,18.211,19,AT,DE
2.221,2.221,2.221,19,RU,DE
5.058000000000001,5.07,5.665,19,SK,CZ
1.052,1.052,1.479,19,FR,LU
